,Unnamed: 0,url,title,author,avg_rating,num_reviews,num_ratings,pages,publish_year,series,genres,awards,places,book_score,mean_norm,min_max_norm
714,714,https://www.goodreads.com/book/show/33160796-the-end-of-the-world-running-club,The End of the World Running Club,Adrian J. Walker,3.82,1332,11625,456.0,2014,True,"['Fiction', 'Science Fiction', 'Apocalyptic']",,,310,5.318312499999999,6.412162162162162
715,715,https://www.goodreads.com/book/show/6325690-raiders-ransom,Raiders' Ransom,Emily Diamand,3.64,192,1170,334.0,2008,True,"['Fantasy', 'Science Fiction', 'Young Adult']",,England,308,5.044663851351352,5.864864864864865
716,716,https://www.goodreads.com/book/show/990093.Ethan_of_Athos,Ethan of Athos,Lois McMaster Bujold,3.8,638,14050,237.0,1986,True,"['Science Fiction', 'Fiction', 'Space']",,,307,5.287907094594595,6.351351351351351
717,717,https://www.goodreads.com/book/show/294460.Plague_Year,Plague Year,Jeff  Carlson,3.4,194,2573,304.0,2007,True,"['Science Fiction', 'Fiction', 'Apocalyptic']",,,306,4.679798986486486,5.135135135135135
718,718,https://www.goodreads.com/book/show/11016305-stockholm,Stockholm,Kian Kaul,3.79,12,34,460.0,2011,False,"['Fiction', 'Contemporary']",,,303,5.272704391891892,6.320945945945946
719,719,https://www.goodreads.com/book/show/10432883-germline,Germline,T.C. McCarthy,3.54,146,1063,384.0,2011,True,"['Science Fiction', 'War', '16 users']",['Compton Crook Award (2012)'],,302,4.892636824324324,5.5608108108108105
720,720,https://www.goodreads.com/book/show/12843217-and-the-seas-shall-turn-to-lemonade,And the seas shall turn to lemonade,Sandra Nicholls,4.14,10,22,234.0,2011,False,"['Cultural', '2 users', '2 users']",,,300,5.804798986486486,7.385135135135135
721,721,https://www.goodreads.com/book/show/16040250-the-fallen,The Fallen,Jack Ziebell,3.41,22,93,200.0,2012,False,"['Horror', '9 users', 'Apocalyptic']",,,300,4.69500168918919,5.165540540540541
722,722,https://www.goodreads.com/book/show/17856436-belligerent,Belligerent,B.N. Mauldin,4.23,22,127,226.0,2013,True,"['Science Fiction', '25 users', '10 users']",,,300,5.941623310810812,7.658783783783785
723,723,https://www.goodreads.com/book/show/18187139-disappearance,Disappearance,Trevor James Zaple,3.39,9,18,291.0,2013,False,,,"Toronto, Ontario, 2013  (Canada)",300,4.6645962837837835,5.10472972972973
724,724,https://www.goodreads.com/book/show/17897554-postapoc,Postapoc,Liz Worth,3.73,23,66,184.0,2013,False,"['Fiction', 'Science Fiction']",,,300,5.1814881756756765,6.138513513513513
725,725,https://www.goodreads.com/book/show/15818027-the-sity,The Sity,Curran Geist,3.68,15,40,384.0,2012,True,,,,300,5.1054746621621625,5.986486486486487
726,726,https://www.goodreads.com/book/show/20256771-tolomay-s-world-the-splitting-of-the-trunk,Tolomay's World The Splitting of The Trunk,M.E. Lorde,4.5,7,14,378.0,2013,True,,,,300,6.3520962837837835,8.47972972972973
728,728,https://www.goodreads.com/book/show/21483545-last-light-falling,Last Light Falling,J.E. Plemons,3.88,65,100,336.0,2014,True,"['Fantasy', 'Science Fiction', '8 users']",,,300,5.409528716216216,6.594594594594594
729,729,https://www.goodreads.com/book/show/22845686-the-genetic-lottery,The Genetic Lottery,Allison Goh,3.72,11,53,92.0,2014,True,"['Science Fiction', 'Science Fiction', '2 users']",,,300,5.166285472972973,6.108108108108109
730,730,https://www.goodreads.com/book/show/25971716-the-treemakers,The Treemakers,Christina L. Rozelle,4.25,190,535,374.0,2014,True,"['Science Fiction', '26 users', '16 users']",,,300,5.972028716216217,7.719594594594595
731,731,https://www.goodreads.com/book/show/25979296-caligatha,Caligatha,Matt Spire,4.11,12,124,369.0,2015,False,"['Science Fiction', 'Science Fiction', '4 users']",,,300,5.759190878378379,7.29391891891892
732,732,https://www.goodreads.com/book/show/25983204-the-scientist,The Scientist (Omnibus),Ryan Michael,3.62,17,39,219.0,2015,False,,,,300,5.014258445945947,5.804054054054054
733,733,https://www.goodreads.com/book/show/34227144-the-crimson-throne,The Crimson Throne,Christi Stallard,4.07,18,43,322.0,2017,False,"['Fantasy', 'Fantasy', '4 users']",,,300,5.698380067567568,7.172297297297298
734,734,https://www.goodreads.com/book/show/35831195-magium,Magium: The Mage Tournament (Book 1),Chris Michael Wilson,3.93,24,277,377.0,2017,False,"['Fantasy', 'Adventure', 'Gamebooks']",,,300,5.48554222972973,6.746621621621622
736,736,https://www.goodreads.com/book/show/43025686-behold-the-wanderer,Behold the Wanderer: A Novel against Modernity,Mathijs Koenraadt,3.89,2,9,193.0,2018,False,"['Fiction', 'Urban', 'Religion']",,,300,5.4247314189189195,6.625000000000001
737,737,https://www.goodreads.com/book/show/41726040-callasandra,Callasandra: Fractured,Stephanie Douglas,4.78,4,18,362.0,2018,False,,,,300,6.777771959459461,9.331081081081082
738,738,https://www.goodreads.com/book/show/49014733-letters-from-the-light,Letters from the Light,Shel Calopa,4.33,51,67,469.0,2019,False,"['Science Fiction', 'Science Fiction', '3 users']",,,300,6.093650337837838,7.962837837837838
739,739,https://www.goodreads.com/book/show/52226194-agnes-at-the-end-of-the-world,Agnes at the End of the World,Kelly McWilliams,3.79,492,1775,432.0,2020,False,"['Young Adult', 'Science Fiction', '83 users']",,,300,5.272704391891892,6.320945945945946
740,740,https://www.goodreads.com/book/show/55375798-space-taxis,Space Taxis,Adam Frosh,4.62,50,78,340.0,2020,False,"['Science Fiction', 'Humor', 'Science Fiction']",,,300,6.534528716216217,8.844594594594595
741,741,https://www.goodreads.com/book/show/56638563-fateful-destiny,Fateful Destiny: An Epic Struggle to Change the Course of American History,Marshall Anders,3.69,5,55,197.0,2021,False,,,,300,5.120677364864865,6.016891891891892
742,742,https://www.goodreads.com/book/show/7201564-this-dream-called-death,This Dream Called Death,Stephen Janis,4.33,5,15,164.0,2009,False,,,,300,6.093650337837838,7.962837837837838
743,743,https://www.goodreads.com/book/show/11021753-the-dark-age,The Dark Age,Jeff W. Horton,4.03,13,60,333.0,2011,True,"['Science Fiction', '5 users', '3 users']",,,300,5.637569256756757,7.050675675675677
744,744,https://www.goodreads.com/book/show/12502043-unveiled,Unveiled,Trisha Wolfe,3.81,80,292,56.0,2011,True,"['Fantasy', 'Young Adult', 'Science Fiction']",,,299,5.303109797297298,6.381756756756757
745,745,https://www.goodreads.com/book/show/18213083-origins,Origins,S.E. Meyer,3.73,15,135,306.0,2013,True,"['Science Fiction', 'Fantasy', 'Business']",,,299,5.1814881756756765,6.138513513513513
746,746,https://www.goodreads.com/book/show/18583321-after-the-fall---tales-of-the-apocalypse,After the Fall - Tales of the Apocalypse,Kelly Gardner,3.6,14,132,206.0,2013,False,"['Apocalyptic', '9 users', '6 users']",,,299,4.983853040540541,5.743243243243244
747,747,https://www.goodreads.com/book/show/19468216-plague-of-angels,Plague of Angels,John Patrick Kennedy,3.51,168,1046,416.0,2013,True,"['Fantasy', 'Paranormal', '36 users']",,,299,4.847028716216216,5.469594594594594
748,748,https://www.goodreads.com/book/show/16055238-khe,Khe,Alexes Razevich,3.73,73,507,284.0,2012,True,"['Fantasy', 'Science Fiction', 'Fiction']",,,299,5.1814881756756765,6.138513513513513
749,749,https://www.goodreads.com/book/show/18661769-above-all-men,Above All Men,Eric Shonkwiler,4.0,46,196,266.0,2014,False,"['Fiction', 'Science Fiction', '9 users']",,,299,5.591961148648649,6.95945945945946
750,750,https://www.goodreads.com/book/show/586852.The_Wall,The Wall,Marlen Haushofer,4.03,827,7707,240.0,1963,False,"['Fiction', 'Science Fiction', 'European Literature']",,"The Alps, Europe  Austria",299,5.637569256756757,7.050675675675677
751,751,https://www.goodreads.com/book/show/25131174-the-immortal-coil,The Immortal Coil,J. Armand,3.47,13,229,392.0,2014,True,"['Fantasy', 'Paranormal', '4 users']",,,299,4.786217905405406,5.347972972972974
752,752,https://www.goodreads.com/book/show/30116307-beat,Beat,Jared Garrett,3.94,33,100,296.0,2015,True,"['Science Fiction', 'Science Fiction', '11 users']",,,299,5.500744932432433,6.777027027027026
753,753,https://www.goodreads.com/book/show/12343299-empty-cradle,Empty Cradle: The Untimely Death of Corey Sanderson,Emmy Jackson,4.72,14,46,378.0,2011,False,"['Science Fiction', '2 users', 'Steampunk']",,,299,6.686555743243242,9.148648648648647
754,754,https://www.goodreads.com/book/show/7510368-the-cadaver-factory,The Cadaver Factory,Kenneth Jarrett Singleton,4.35,4,239,52.0,2004,False,"['Fiction', 'Horror', 'Contemporary']",,,299,6.124055743243242,8.023648648648647
755,755,https://www.goodreads.com/book/show/43866656-we-lost-the-sky,"We Lost the Sky (Moonless, #1)",Marie Howalt,4.41,26,46,295.0,2019,False,,,,299,6.215271959459461,8.20608108108108
756,756,https://www.goodreads.com/book/show/43885674-the-light-at-the-bottom-of-the-world,The Light at the Bottom of the World,London Shah,3.8,311,1011,320.0,2019,True,"['Young Adult', 'Fantasy', 'Science Fiction']",,,299,5.287907094594595,6.351351351351351
757,757,https://www.goodreads.com/book/show/43517657-the-circle,The Circle: Taken,Sage Sask,4.12,72,117,442.0,2019,False,"['Young Adult', 'Science Fiction', '5 users']",,,299,5.774393581081082,7.324324324324324
758,758,https://www.goodreads.com/book/show/6773432-timeriders,TimeRiders,Alex Scarrow,3.82,990,11536,425.0,2010,True,"['Young Adult', 'Science Fiction', '255 users']",['Carnegie Medal Nominee (2011)'],,299,5.318312499999999,6.412162162162162
759,759,https://www.goodreads.com/book/show/3418598-kinderen-van-moeder-aarde,Kinderen van Moeder Aarde,Thea Beckman,4.23,95,3556,347.0,1985,True,"['Fantasy', 'Young Adult', 'Childrens']",,,298,5.941623310810812,7.658783783783785
760,760,https://www.goodreads.com/book/show/22591375-the-dead-lands,The Dead Lands,Dylan J. Morgan,4.19,26,43,470.0,2014,False,"['Science Fiction', 'Horror', 'Apocalyptic']",,,298,5.880812500000001,7.537162162162162
761,761,https://www.goodreads.com/book/show/30625170-dark-age,Dark Age,Felix O. Hartmann,3.82,19,98,344.0,2016,False,"['Science Fiction', 'Fantasy', 'Fiction']",,,297,5.318312499999999,6.412162162162162
762,762,https://www.goodreads.com/book/show/38726615-ana-rocha,Ana Rocha: Shadows of Justice,Ammar Habib,4.23,642,5309,218.0,2018,False,"['Thriller', 'Mystery', '12 users']",,"Houston, Texas, 1999  (United States)",297,5.941623310810812,7.658783783783785
763,763,https://www.goodreads.com/book/show/57213211-desert-outcast,Desert Outcast,Juddy Anderson C. Punzalan,4.86,13,42,340.0,2021,True,,,,297,6.899393581081082,9.574324324324325
764,764,https://www.goodreads.com/book/show/2111628.Ark,Ark,Stephen Baxter,3.86,297,3553,457.0,2009,True,"['Science Fiction', 'Fiction', 'Apocalyptic']",,,297,5.379123310810811,6.533783783783783
765,765,https://www.goodreads.com/book/show/22466244-the-social-event,The Social Event,Don Lively,4.14,2,14,350.0,2014,False,,,"San Jose, California  (United States)   Mojave Desert  (United States)   Tehachapi, California  (United States)   …more Doha  (Qatar)   …less",297,5.804798986486486,7.385135135135135
766,766,https://www.goodreads.com/book/show/23511050-the-whale-kingdom-quest,The Whale Kingdom Quest,Ming Wei,3.86,20,21,234.0,2014,False,,,,296,5.379123310810811,6.533783783783783
767,767,https://www.goodreads.com/book/show/19395125-the-vanishing-girl,The Vanishing Girl,Laura Thalassa,3.88,485,5167,338.0,2014,True,"['New Adult', 'Romance', 'Fantasy']",,,296,5.409528716216216,6.594594594594594
768,768,https://www.goodreads.com/book/show/13112869-not-a-drop-to-drink,Not a Drop to Drink,Mindy McGinnis,3.82,2159,12473,309.0,2013,True,"['Young Adult', 'Science Fiction', '513 users']",,,296,5.318312499999999,6.412162162162162
769,769,https://www.goodreads.com/book/show/18080920-the-transfer,The Transfer,Veronica Roth,4.18,2995,52557,55.0,2013,True,"['Young Adult', 'Science Fiction', '789 users']",,"Chicago, Illinois  (United States)",296,5.865609797297298,7.506756756756756
770,770,https://www.goodreads.com/book/show/56236618-the-archon-of-peace,The Archon of Peace,Juddy Anderson C. Punzalan,4.78,25,58,795.0,2020,True,,,,296,6.777771959459461,9.331081081081082
771,771,https://www.goodreads.com/book/show/155291.Agents_of_Light_and_Darkness,Agents of Light and Darkness,Simon R. Green,4.0,460,14902,233.0,2003,True,"['Fantasy', '615 users', '489 users']",,,296,5.591961148648649,6.95945945945946
772,772,https://www.goodreads.com/book/show/11021735-the-last-prophet,The Last Prophet,Jeff W. Horton,4.02,12,109,300.0,2011,False,"['Christian', 'Fiction', 'Christian Fiction']",,,296,5.622366554054054,7.020270270270269
773,773,https://www.goodreads.com/book/show/56581167-stavros,Stavros,Juddy Anderson C. Punzalan,4.32,16,41,38.0,2021,False,,,,295,6.078447635135135,7.932432432432433
774,774,https://www.goodreads.com/book/show/22456265-their-border-lands-freedom,Their Border Lands Freedom,Marla Monroe,4.21,3,101,174.0,2014,True,"['Erotica', '6 users', 'Erotica']",,,295,5.9112179054054055,7.597972972972974
775,775,https://www.goodreads.com/book/show/6101718-the-magicians,The Magicians,Lev Grossman,3.52,22752,243722,402.0,2009,True,"['Fantasy', 'Fiction', 'Fantasy']","['ALA Alex Award (2010)', 'The Kitschies Nominee for Red Tentacle (Novel) (2009)', 'Goodreads Choice Award Nominee for Fiction & Fantasy (2009)']",New York State  (United States)   Brakebills College for Magical Pedagogy  (United States),295,4.8622314189189195,5.5
776,776,https://www.goodreads.com/book/show/12372058-rex-rising,Rex Rising,Chrystalla Thoma,3.6,81,804,227.0,2011,True,"['Science Fiction', 'Young Adult', 'Fantasy']",,,293,4.983853040540541,5.743243243243244
777,777,https://www.goodreads.com/book/show/10673576-the-postmortal,The Postmortal,Drew Magary,3.79,1357,11087,369.0,2011,False,"['Fiction', 'Science Fiction', 'Science Fiction']","['Arthur C. Clarke Award Nominee (2012)', 'Philip K. Dick Award Nominee (2012)']",,292,5.272704391891892,6.320945945945946
778,778,https://www.goodreads.com/book/show/15733233-i-hope-you-find-me,I Hope You Find Me,Trish Marie Dawson,3.83,163,1313,243.0,2012,True,"['Apocalyptic', '25 users', '20 users']",['Kindle Book Award Nominee for Suspense/Horror (Finalist) (2013)'],,292,5.333515202702703,6.4425675675675675
779,779,https://www.goodreads.com/book/show/9302283-phantom-universe,Phantom Universe,Laura Kreitzer,3.78,79,460,228.0,2011,True,"['Science Fiction', '25 users', '22 users']",,,291,5.257501689189189,6.29054054054054
780,780,https://www.goodreads.com/book/show/44175.Rash,Rash,Pete Hautman,3.75,539,3368,256.0,2006,False,"['Young Adult', 'Science Fiction', 'Science Fiction']","['Golden Duck Award for Young Adult (Hal Clement Award) (2007)', 'Michigan Library Association Thumbs Up! Award (2007)', 'Missouri Truman Readers Award Nominee (2009)', ""Society of Midland Authors Award Nominee for Children's Fiction (2007)""]",Canada,291,5.211893581081081,6.199324324324325
781,781,https://www.goodreads.com/book/show/17733063-heresy,Heresy,Bryan  Murphy,4.0,2,7,21.0,2013,False,,,,290,5.591961148648649,6.95945945945946
782,782,https://www.goodreads.com/book/show/18109771-the-fire-sermon,The Fire Sermon,Francesca Haig,3.61,1169,6637,384.0,2014,True,"['Fantasy', 'Science Fiction', '163 users']","['Aurealis Award Nominee for Best Young Adult Novel (2015)', 'David Gemmell Morningstar Award Nominee (2016)', 'Norma K. Hemming Award Nominee (2016)']",,290,4.999055743243243,5.773648648648648
783,783,https://www.goodreads.com/book/show/12754689-rapture,Rapture,Phillip W. Simpson,3.86,111,348,300.0,2011,True,"['Young Adult', 'Science Fiction', '18 users']",['Sir Julius Vogel Award Nominee for Best Youth Novel (2012)'],,290,5.379123310810811,6.533783783783783
785,785,https://www.goodreads.com/book/show/37638128-of-blood-and-bone,Of Blood and Bone,Nora Roberts,4.28,2736,31359,453.0,2018,True,"['Fantasy', 'Science Fiction', '176 users']",,,289,6.017636824324326,7.810810810810812
786,786,https://www.goodreads.com/book/show/1206358.Fearless,Fearless,Tim Lott,3.83,198,1243,267.0,2007,False,"['Young Adult', 'Science Fiction', '29 users']",['Carnegie Medal Nominee (2008)'],,289,5.333515202702703,6.4425675675675675
787,787,https://www.goodreads.com/book/show/337109.Paris_in_the_Twentieth_Century,Paris in the Twentieth Century,Jules Verne,3.39,233,2142,222.0,1994,False,"['Science Fiction', 'Fiction', 'Classics']",,,289,4.6645962837837835,5.10472972972973
788,788,https://www.goodreads.com/book/show/689855.Brother_in_the_Land,Brother in the Land,Robert Swindells,3.94,97,1144,151.0,1984,False,"['Young Adult', 'Fiction', 'Apocalyptic']","['The Other Award (1984)', ""Red House Children's Book Award (1985)"", 'Carnegie Medal Nominee (1984)']",,287,5.500744932432433,6.777027027027026
790,790,https://www.goodreads.com/book/show/6294549-rosemary-and-rue,Rosemary and Rue,Seanan McGuire,3.76,3006,33920,346.0,2009,True,"['Fantasy', '2,425 users', '1,807 users']",,"San Francisco, California  (United States)",286,5.2270962837837835,6.229729729729729
791,791,https://www.goodreads.com/book/show/18341373-shadow-of-the-last-men,Shadow of the Last Men,J.M. Salyards,4.13,13,30,456.0,2013,True,"['Science Fiction', '4 users', '3 users']",,,286,5.7895962837837835,7.354729729729729
792,792,https://www.goodreads.com/book/show/50776.The_Blithedale_Romance,The Blithedale Romance,Nathaniel Hawthorne,3.36,408,5230,204.0,1851,False,"['Classics', 'Fiction', 'Literature']",,,286,4.618988175675676,5.013513513513513
793,793,https://www.goodreads.com/book/show/27414369-flashfall,Flashfall,Jenny Moyer,3.76,262,1109,342.0,2016,True,"['Young Adult', 'Science Fiction', 'Science Fiction']",,,286,5.2270962837837835,6.229729729729729
794,794,https://www.goodreads.com/book/show/17855756-dust,Dust,Hugh Howey,4.25,4213,70314,458.0,2013,True,"['Science Fiction', 'Fiction', 'Science Fiction']",['Goodreads Choice Award Nominee for Science Fiction (2013)'],,285,5.972028716216217,7.719594594594595
795,795,https://www.goodreads.com/book/show/14759944-corpalism,Corpalism,Arun D. Ellis,3.36,105,299,778.0,2012,True,"['Science Fiction', '22 users', '13 users']",,,285,4.618988175675676,5.013513513513513
796,796,https://www.goodreads.com/book/show/44064905-praying-for-rain,Praying for Rain,B.B. Easton,4.04,946,4920,224.0,2019,True,"['Romance', 'New Adult', 'Science Fiction']",,,285,5.652771959459459,7.081081081081082
797,797,https://www.goodreads.com/book/show/195753.Some_Will_Not_Die,Some Will Not Die,Algis Budrys,3.46,16,232,224.0,1961,False,"['Science Fiction', 'Apocalyptic', '13 users']",,,284,4.771015202702703,5.3175675675675675
798,798,https://www.goodreads.com/book/show/9825379-number-13,Number 13,M.G. Wells,4.15,82,185,196.0,2010,True,"['Fantasy', 'Adventure', 'Mystery']",,,284,5.82000168918919,7.415540540540541
799,799,https://www.goodreads.com/book/show/15772644-night-of-the-purple-moon,Night of the Purple Moon,Scott Cramer,3.73,362,1953,186.0,2012,True,"['Young Adult', 'Science Fiction', '43 users']",,"Castine Island, Maine  (United States)",283,5.1814881756756765,6.138513513513513
800,800,https://www.goodreads.com/book/show/22755233-embers,Embers,Karen Ann Hopkins,3.87,141,1198,357.0,2014,True,"['Fantasy', 'Young Adult', 'Fantasy']",,,283,5.394326013513513,6.564189189189189
801,801,https://www.goodreads.com/book/show/25689074-stars-above,Stars Above,Marissa Meyer,4.18,8633,70738,400.0,2016,True,"['Young Adult', 'Fantasy', 'Science Fiction']",,,283,5.865609797297298,7.506756756756756
803,803,https://www.goodreads.com/book/show/43801769-highway-to-heartache,Highway to Heartache,David A. Simpson,4.56,54,295,351.0,2019,True,"['Horror', 'Horror', '4 users']",,,283,6.443312499999999,8.662162162162161
804,804,https://www.goodreads.com/book/show/73048.False_Dawn,False Dawn,Chelsea Quinn Yarbro,3.47,36,245,228.0,1978,False,"['Science Fiction', 'Apocalyptic', '9 users']",,,283,4.786217905405406,5.347972972972974
805,805,https://www.goodreads.com/book/show/12727768-open-minds,Open Minds,Susan Kaye Quinn,3.7,1104,9166,326.0,2011,True,"['Young Adult', 'Science Fiction', '149 users']",,,283,5.135880067567568,6.047297297297297
806,806,https://www.goodreads.com/book/show/42411390-zombie-road-v,Zombie Road V: Terror on the Two-Lane,David A. Simpson,4.78,7,50,394.0,2018,False,"['Horror', '2 users']",,,282,6.777771959459461,9.331081081081082
807,807,https://www.goodreads.com/book/show/6277640-uglies-the-collector-s-set,"Uglies, The Collector's Set",Scott Westerfeld,4.23,257,7911,1680.0,2009,True,"['Young Adult', 'Science Fiction', '45 users']",,,282,5.941623310810812,7.658783783783785
808,808,https://www.goodreads.com/book/show/13490618-semper,Semper,Peter J. Dudley,4.1,12,102,196.0,2012,True,"['Science Fiction', '8 users', '6 users']",,,282,5.743988175675675,7.263513513513512
809,809,https://www.goodreads.com/book/show/7864587-the-iron-duke,The Iron Duke,Meljean Brook,3.86,1997,16170,384.0,2010,True,"['Science Fiction', '2,081 users', '1,106 users']","['All About Romance (AAR) Annual Reader Poll for Best Paranormal Romance & Honorable Mention for Best Romance (2011)', ""Romantic Times Reviewers' Choice Award (RT Award) for Paranormal Romance (2010)"", 'DABWAHA Romance Tournament Nominee for Best Paranormal/Urban Fantasy/Science Fiction (2011)', 'Goodreads Choice Award Nominee for Romance (2010)']",,281,5.379123310810811,6.533783783783783
810,810,https://www.goodreads.com/book/show/4837032-the-roar,The Roar,Emma Clayton,4.05,1060,9218,496.0,2008,True,"['Science Fiction', 'Young Adult', 'Science Fiction']",['Carnegie Medal Nominee (2009)'],,281,5.667974662162162,7.111486486486485
811,811,https://www.goodreads.com/book/show/16281043-the-shock,The Shock,Scott Nicholson,3.56,279,2703,319.0,2012,True,"['Horror', 'Apocalyptic', '45 users']",,,281,4.92304222972973,5.621621621621622
812,812,https://www.goodreads.com/book/show/8258320-the-end-of-marking-time,The End of Marking Time,C.J. West,3.62,159,636,280.0,2010,False,"['Fiction', 'Science Fiction', 'Thriller']",,,280,5.014258445945947,5.804054054054054
813,813,https://www.goodreads.com/book/show/351964.Glimmering,Glimmering,Elizabeth Hand,3.53,54,551,560.0,1997,False,"['Fantasy', 'Science Fiction', 'Fiction']",['Arthur C. Clarke Award Nominee (1998)'],,280,4.877434121621622,5.530405405405405
815,815,https://www.goodreads.com/book/show/15730577-the-blemished,The Blemished,Sarah Dalton,3.62,279,2214,328.0,2012,True,"['Science Fiction', '76 users', '73 users']",,,279,5.014258445945947,5.804054054054054
816,816,https://www.goodreads.com/book/show/5762055-zazen,Zazen,Vanessa Veselka,3.59,245,1294,264.0,2011,False,"['Fiction', 'Science Fiction', 'Science Fiction']","['Oregon Book Award Nominee for Fiction (Finalist) (2012)', 'PEN/Robert W. Bingham Prize (2012)']",,279,4.968650337837838,5.712837837837838
817,817,https://www.goodreads.com/book/show/17673246-the-echo,The Echo,Scott Nicholson,3.87,34,747,220.0,2013,True,"['Apocalyptic', '9 users', '6 users']",,,279,5.394326013513513,6.564189189189189
818,818,https://www.goodreads.com/book/show/31554413-the-boy-on-the-bridge,The Boy on the Bridge,M.R. Carey,3.96,2725,20516,369.0,2013,True,"['Horror', 'Fiction', 'Science Fiction']","['British Fantasy Award Nominee for Best Horror Novel (the August Derleth Award) (2018)', 'Goodreads Choice Award Nominee for Horror (2017)']","Leningrad, USSR, 1982",279,5.531150337837838,6.837837837837839
819,819,https://www.goodreads.com/book/show/3195878-hitler-the-cat-goes-west,Hitler the Cat Goes West,Robert G. Pielke,3.38,12,34,148.0,1995,False,"['Fiction', 'Science Fiction', '2 users']",,"Los Angeles, California, 2090  (United States)",279,4.649393581081082,5.074324324324324
820,820,https://www.goodreads.com/book/show/13419934-first-flight,"First Flight (The Dark Eagles, #1)",David R.  Smith,3.83,26,47,286.0,2012,False,,,,279,5.333515202702703,6.4425675675675675
821,821,https://www.goodreads.com/book/show/263459.Autumn,Autumn,David Moody,3.67,549,6512,288.0,2001,True,"['Horror', 'Horror', '314 users']",,,278,5.090271959459459,5.956081081081081
822,822,https://www.goodreads.com/book/show/18635016-the-one,The One,Kiera Cass,4.19,30626,428995,323.0,2014,True,"['Young Adult', 'Romance', 'Science Fiction']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014)'],Illèa,278,5.880812500000001,7.537162162162162
823,823,https://www.goodreads.com/book/show/40304.The_Worthing_Saga,The Worthing Saga,Orson Scott Card,3.86,335,8618,463.0,1990,True,"['Science Fiction', 'Fiction', 'Fantasy']","['Analog Award Nominee for Best Short Story for ""Breaking the Game"" (1979)']",,278,5.379123310810811,6.533783783783783
824,824,https://www.goodreads.com/book/show/7942230-the-matrix,The Matrix: Screenplay,Lana Wachowski,4.23,27,1188,220.0,2001,False,"['Science Fiction', 'Science Fiction', '11 users']",,,278,5.941623310810812,7.658783783783785
825,825,https://www.goodreads.com/book/show/7883678-empty,Empty,Suzanne Weyn,3.29,649,4187,192.0,2010,False,"['Young Adult', 'Science Fiction', '124 users']",,"Sage Valley, New York  (United States)",277,4.512569256756757,4.800675675675675
826,826,https://www.goodreads.com/book/show/13450189-voyage-of-the-dead,Voyage of the Dead,David P. Forsyth,3.74,114,1130,286.0,2012,True,"['Horror', '73 users', '49 users']",,,277,5.196690878378379,6.168918918918919
827,827,https://www.goodreads.com/book/show/8573642-incarnate,Incarnate,Jodi Meadows,3.73,2599,21620,374.0,2012,True,"['Fantasy', 'Young Adult', 'Romance']",,,277,5.1814881756756765,6.138513513513513
828,828,https://www.goodreads.com/book/show/16148038-daynight,Daynight,Megan Thomason,3.66,205,1445,314.0,2012,True,"['Science Fiction', '47 users', '42 users']","['Kindle Book Award Nominee for Young Adult (Semi-Finalist) (2013)', 'Foreword INDIES Book of the Year Award Nominee for Young Adult Fiction (2012)']",,277,5.075069256756757,5.925675675675676
829,829,https://www.goodreads.com/book/show/8164593-afterimage,Afterimage,Ais,4.32,425,3118,1015.0,2009,True,"['Romance', '241 users', 'Dystopia']",,,277,6.078447635135135,7.932432432432433
830,830,https://www.goodreads.com/book/show/12109352-horizon,Horizon,Sophie Littlefield,3.94,126,927,400.0,2012,True,"['Horror', '58 users', '31 users']",,,276,5.500744932432433,6.777027027027026
831,831,https://www.goodreads.com/book/show/13253276-through-the-ever-night,Through the Ever Night,Veronica Rossi,4.13,4385,71475,341.0,2013,True,"['Young Adult', 'Science Fiction', '1,371 users']",['Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)'],,276,5.7895962837837835,7.354729729729729
